Player_ID,Player_Name,Team,Role,Age
P1933,Player_1933,RCB,Bowler,34
P1934,Player_1934,GT,Wicket Keeper,19
P1935,Player_1935,GT,Wicket Keeper,34
P1936,Player_1936,RCB,Bowler,27
P1937,Player_1937,PBKS,Wicket Keeper,27
P1938,Player_1938,SRH,Wicket Keeper,23
P1939,Player_1939,DC,All-Rounder,37
P1940,Player_1940,RCB,Bowler,32
P1941,Player_1941,PBKS,Batsman,34
P1942,Player_1942,MI,Bowler,36
P1943,Player_1943,GT,Bowler,30
P1944,Player_1944,DC,All-Rounder,32
P1945,Player_1945,RCB,Bowler,32
P1946,Player_1946,LSG,Bowler,32
P1947,Player_1947,MI,All-Rounder,28
P1948,Player_1948,CSK,Batsman,20
P1949,Player_1949,MI,Wicket Keeper,38
P1950,Player_1950,RR,Batsman,34
P1951,Player_1951,DC,Bowler,30
P1952,Player_1952,GT,Wicket Keeper,19
P1953,Player_1953,CSK,All-Rounder,36
P1954,Player_1954,CSK,Bowler,22
P1955,Player_1955,CSK,Batsman,31
P1956,Player_1956,SRH,All-Rounder,32
P1957,Player_1957,SRH,Bowler,21
P1958,Player_1958,CSK,Bowler,18
P1959,Player_1959,LSG,All-Rounder,18
P1960,Player_1960,PBKS,Wicket Keeper,33
P1961,Player_1961,GT,Batsman,37
P1962,Player_1962,PBKS,Bowler,24
P1963,Player_1963,LSG,Wicket Keeper,32
P1964,Player_1964,DC,Wicket Keeper,20
P1965,Player_1965,LSG,Batsman,25
P1966,Player_1966,GT,All-Rounder,37
P1967,Player_1967,GT,Bowler,19
P1968,Player_1968,CSK,Bowler,19
P1969,Player_1969,RR,Batsman,22
P1970,Player_1970,RCB,All-Rounder,28
P1971,Player_1971,MI,Batsman,21
P1972,Player_1972,DC,Bowler,23
P1973,Player_1973,SRH,Bowler,32
P1974,Player_1974,LSG,All-Rounder,19
P1975,Player_1975,MI,All-Rounder,28
P1976,Player_1976,RR,Wicket Keeper,20
P1977,Player_1977,DC,Batsman,27
P1978,Player_1978,PBKS,Bowler,21
P1979,Player_1979,SRH,All-Rounder,34
P1980,Player_1980,DC,Bowler,40
P1981,Player_1981,KKR,Batsman,21
P1982,Player_1982,LSG,Batsman,33
P1983,Player_1983,LSG,All-Rounder,31
P1984,Player_1984,LSG,All-Rounder,26
P1985,Player_1985,GT,All-Rounder,22
P1986,Player_1986,LSG,Wicket Keeper,34
P1987,Player_1987,PBKS,Wicket Keeper,23
P1988,Player_1988,LSG,Bowler,40
P1989,Player_1989,SRH,Bowler,18
P1990,Player_1990,MI,Batsman,32
P1991,Player_1991,MI,Bowler,37
P1992,Player_1992,DC,Wicket Keeper,19
P1993,Player_1993,RR,All-Rounder,35
P1994,Player_1994,KKR,Batsman,38
P1995,Player_1995,KKR,All-Rounder,26
P1996,Player_1996,MI,All-Rounder,27
P1997,Player_1997,GT,All-Rounder,18
P1998,Player_1998,MI,All-Rounder,28
P1999,Player_1999,DC,Batsman,23
P2000,Player_2000,KKR,All-Rounder,28
P2001,Player_2001,PBKS,Wicket Keeper,19
P2002,Player_2002,CSK,Wicket Keeper,22
P2003,Player_2003,PBKS,All-Rounder,32
P2004,Player_2004,DC,Batsman,34
P2005,Player_2005,SRH,All-Rounder,35
P2006,Player_2006,GT,Batsman,24
P2007,Player_2007,LSG,All-Rounder,29
P2008,Player_2008,MI,Bowler,26
P2009,Player_2009,RCB,All-Rounder,30
P2010,Player_2010,GT,Bowler,36
P2011,Player_2011,LSG,Wicket Keeper,23
P2012,Player_2012,LSG,Batsman,27
P2013,Player_2013,RR,Batsman,26
P2014,Player_2014,DC,Batsman,33
P2015,Player_2015,KKR,All-Rounder,32
P2016,Player_2016,SRH,Bowler,34
P2017,Player_2017,SRH,Bowler,21
P2018,Player_2018,RR,Batsman,24
P2019,Player_2019,MI,Wicket Keeper,34
P2020,Player_2020,RCB,Wicket Keeper,34
P2021,Player_2021,CSK,Bowler,28
P2022,Player_2022,PBKS,All-Rounder,28
P2023,Player_2023,CSK,Batsman,34
P2024,Player_2024,CSK,Bowler,19
P2025,Player_2025,PBKS,Wicket Keeper,40
P2026,Player_2026,GT,Batsman,18
P2027,Player_2027,SRH,Batsman,39
P2028,Player_2028,LSG,Batsman,28
P2029,Player_2029,PBKS,Batsman,21
P2030,Player_2030,GT,All-Rounder,18
P2031,Player_2031,LSG,All-Rounder,38
P2032,Player_2032,KKR,All-Rounder,24
P2033,Player_2033,KKR,All-Rounder,26
P2034,Player_2034,GT,All-Rounder,32
P2035,Player_2035,MI,All-Rounder,22
P2036,Player_2036,CSK,All-Rounder,21
P2037,Player_2037,RCB,Batsman,24
P2038,Player_2038,GT,All-Rounder,35
P2039,Player_2039,RR,All-Rounder,22
P2040,Player_2040,SRH,Bowler,23
P2041,Player_2041,MI,All-Rounder,37
P2042,Player_2042,RR,Wicket Keeper,19
P2043,Player_2043,CSK,Batsman,33
P2044,Player_2044,RCB,Batsman,30
P2045,Player_2045,RCB,Batsman,31
P2046,Player_2046,DC,Bowler,40
P2047,Player_2047,LSG,Wicket Keeper,37
P2048,Player_2048,RR,All-Rounder,28
P2049,Player_2049,KKR,Batsman,32
P2050,Player_2050,LSG,Bowler,20
P2051,Player_2051,PBKS,Batsman,32
P2052,Player_2052,SRH,Wicket Keeper,33
P2053,Player_2053,KKR,Bowler,22
P2054,Player_2054,LSG,All-Rounder,29
P2055,Player_2055,DC,Bowler,40
P2056,Player_2056,RR,All-Rounder,32
P2057,Player_2057,PBKS,Batsman,20
P2058,Player_2058,PBKS,Batsman,29
P2059,Player_2059,PBKS,Wicket Keeper,23
P2060,Player_2060,SRH,All-Rounder,37
P2061,Player_2061,LSG,Bowler,34
P2062,Player_2062,MI,Wicket Keeper,40
P2063,Player_2063,MI,All-Rounder,35
P2064,Player_2064,MI,All-Rounder,35
P2065,Player_2065,PBKS,Wicket Keeper,36
P2066,Player_2066,DC,Bowler,37
P2067,Player_2067,KKR,Bowler,33
P2068,Player_2068,DC,Batsman,28
P2069,Player_2069,KKR,Wicket Keeper,31
P2070,Player_2070,LSG,All-Rounder,35
P2071,Player_2071,KKR,Bowler,39
P2072,Player_2072,MI,Wicket Keeper,21
P2073,Player_2073,LSG,Wicket Keeper,28
P2074,Player_2074,GT,Batsman,32
P2075,Player_2075,CSK,All-Rounder,30
P2076,Player_2076,MI,Batsman,39
P2077,Player_2077,LSG,Wicket Keeper,28
P2078,Player_2078,PBKS,Batsman,20
P2079,Player_2079,KKR,Bowler,36
P2080,Player_2080,RCB,Bowler,39
P2081,Player_2081,CSK,Wicket Keeper,35
P2082,Player_2082,SRH,Wicket Keeper,37
P2083,Player_2083,LSG,Wicket Keeper,24
P2084,Player_2084,KKR,All-Rounder,27
P2085,Player_2085,LSG,All-Rounder,31
P2086,Player_2086,RR,Batsman,36
P2087,Player_2087,RCB,Wicket Keeper,22
P2088,Player_2088,SRH,Batsman,29
P2089,Player_2089,GT,Batsman,18
P2090,Player_2090,GT,All-Rounder,21
P2091,Player_2091,SRH,Batsman,25
P2092,Player_2092,DC,Wicket Keeper,38
P2093,Player_2093,RR,Wicket Keeper,30
P2094,Player_2094,DC,Wicket Keeper,35
P2095,Player_2095,KKR,Bowler,33
P2096,Player_2096,CSK,Bowler,35
P2097,Player_2097,DC,All-Rounder,31
P2098,Player_2098,CSK,All-Rounder,39
P2099,Player_2099,CSK,Bowler,18
P2100,Player_2100,MI,Batsman,22
P2101,Player_2101,PBKS,Wicket Keeper,22
P2102,Player_2102,MI,Bowler,38
P2103,Player_2103,DC,Wicket Keeper,40
P2104,Player_2104,LSG,Wicket Keeper,37
P2105,Player_2105,CSK,Wicket Keeper,34
P2106,Player_2106,DC,Wicket Keeper,30
P2107,Player_2107,RR,Bowler,23
P2108,Player_2108,DC,Batsman,36
P2109,Player_2109,PBKS,Bowler,40
P2110,Player_2110,GT,All-Rounder,31
P2111,Player_2111,GT,All-Rounder,19
P2112,Player_2112,RCB,Wicket Keeper,40
P2113,Player_2113,RR,Batsman,36
P2114,Player_2114,PBKS,Batsman,22
P2115,Player_2115,GT,All-Rounder,32
P2116,Player_2116,GT,Batsman,34
P2117,Player_2117,LSG,Batsman,25
P2118,Player_2118,PBKS,Batsman,39
P2119,Player_2119,GT,All-Rounder,37
P2120,Player_2120,RCB,All-Rounder,35
P2121,Player_2121,RCB,Wicket Keeper,32
P2122,Player_2122,GT,Wicket Keeper,36
P2123,Player_2123,RR,Wicket Keeper,29
P2124,Player_2124,SRH,All-Rounder,23
P2125,Player_2125,RCB,All-Rounder,36
P2126,Player_2126,SRH,Batsman,38
P2127,Player_2127,PBKS,Bowler,36
P2128,Player_2128,RCB,All-Rounder,37
P2129,Player_2129,RCB,All-Rounder,33
P2130,Player_2130,MI,Bowler,34
P2131,Player_2131,MI,All-Rounder,26
P2132,Player_2132,CSK,All-Rounder,26
P2133,Player_2133,SRH,Batsman,21
P2134,Player_2134,LSG,Bowler,36
P2135,Player_2135,CSK,Wicket Keeper,29
P2136,Player_2136,CSK,All-Rounder,40
P2137,Player_2137,KKR,Wicket Keeper,23
P2138,Player_2138,GT,Batsman,28
P2139,Player_2139,MI,Bowler,37
P2140,Player_2140,CSK,Wicket Keeper,31
P2141,Player_2141,DC,Bowler,39
P2142,Player_2142,PBKS,Bowler,24
P2143,Player_2143,LSG,All-Rounder,19
P2144,Player_2144,SRH,Batsman,19
P2145,Player_2145,CSK,Wicket Keeper,30
P2146,Player_2146,PBKS,All-Rounder,33
P2147,Player_2147,GT,Bowler,30
P2148,Player_2148,DC,Wicket Keeper,26
P2149,Player_2149,CSK,Wicket Keeper,18
P2150,Player_2150,SRH,Wicket Keeper,30
P2151,Player_2151,RR,Batsman,21
P2152,Player_2152,GT,All-Rounder,31
P2153,Player_2153,LSG,All-Rounder,28
P2154,Player_2154,SRH,All-Rounder,21
P2155,Player_2155,SRH,Wicket Keeper,32
P2156,Player_2156,KKR,Bowler,34
P2157,Player_2157,RR,Bowler,28
P2158,Player_2158,GT,Batsman,39
P2159,Player_2159,RCB,Batsman,18
P2160,Player_2160,DC,Batsman,34
P2161,Player_2161,MI,Wicket Keeper,29
P2162,Player_2162,KKR,All-Rounder,26
P2163,Player_2163,KKR,Batsman,18
P2164,Player_2164,LSG,Batsman,19
P2165,Player_2165,LSG,Bowler,37
P2166,Player_2166,MI,Batsman,20
P2167,Player_2167,LSG,Bowler,30
P2168,Player_2168,LSG,Bowler,21
P2169,Player_2169,CSK,All-Rounder,27
P2170,Player_2170,PBKS,Batsman,38
P2171,Player_2171,PBKS,All-Rounder,31
P2172,Player_2172,RR,All-Rounder,23
P2173,Player_2173,MI,All-Rounder,19
P2174,Player_2174,DC,Wicket Keeper,28
P2175,Player_2175,RCB,All-Rounder,26
P2176,Player_2176,CSK,Wicket Keeper,20
P2177,Player_2177,PBKS,Bowler,37
P2178,Player_2178,DC,Bowler,38
P2179,Player_2179,PBKS,Batsman,22
P2180,Player_2180,GT,Wicket Keeper,24
P2181,Player_2181,LSG,Batsman,32
P2182,Player_2182,SRH,Batsman,19
P2183,Player_2183,MI,Batsman,36
P2184,Player_2184,SRH,Wicket Keeper,18
P2185,Player_2185,PBKS,Bowler,38
P2186,Player_2186,RCB,Batsman,39
P2187,Player_2187,DC,All-Rounder,22
P2188,Player_2188,RR,Wicket Keeper,36
P2189,Player_2189,RCB,Wicket Keeper,33
P2190,Player_2190,DC,Wicket Keeper,20
P2191,Player_2191,GT,Bowler,18
P2192,Player_2192,DC,Wicket Keeper,21
P2193,Player_2193,LSG,All-Rounder,28
P2194,Player_2194,SRH,Wicket Keeper,19
P2195,Player_2195,MI,All-Rounder,35
P2196,Player_2196,RR,Batsman,32
P2197,Player_2197,SRH,Bowler,23
P2198,Player_2198,GT,Batsman,30
P2199,Player_2199,KKR,All-Rounder,40
P2200,Player_2200,DC,Batsman,38
P2201,Player_2201,RR,Wicket Keeper,20
P2202,Player_2202,PBKS,Bowler,22
P2203,Player_2203,RCB,Bowler,18
P2204,Player_2204,LSG,Bowler,33
P2205,Player_2205,DC,Batsman,35
P2206,Player_2206,SRH,Wicket Keeper,35
P2207,Player_2207,PBKS,Batsman,19
P2208,Player_2208,RR,Batsman,28
P2209,Player_2209,RCB,Wicket Keeper,21
P2210,Player_2210,KKR,Wicket Keeper,39
P2211,Player_2211,GT,Bowler,36
P2212,Player_2212,KKR,Batsman,19
P2213,Player_2213,CSK,Wicket Keeper,38
P2214,Player_2214,RCB,Wicket Keeper,37
P2215,Player_2215,RCB,Bowler,40
P2216,Player_2216,CSK,Batsman,23
P2217,Player_2217,RCB,All-Rounder,21
P2218,Player_2218,PBKS,Bowler,36
P2219,Player_2219,MI,Batsman,21
P2220,Player_2220,PBKS,Bowler,20
P2221,Player_2221,KKR,Wicket Keeper,28
P2222,Player_2222,DC,All-Rounder,21
P2223,Player_2223,LSG,Bowler,28
P2224,Player_2224,KKR,Batsman,36
P2225,Player_2225,CSK,All-Rounder,20
P2226,Player_2226,MI,All-Rounder,22
P2227,Player_2227,DC,Bowler,40
P2228,Player_2228,RR,Bowler,32
P2229,Player_2229,KKR,Batsman,22
P2230,Player_2230,MI,Wicket Keeper,23
P2231,Player_2231,RCB,Wicket Keeper,20
P2232,Player_2232,RCB,Batsman,23
P2233,Player_2233,MI,All-Rounder,31
P2234,Player_2234,PBKS,Bowler,24
P2235,Player_2235,CSK,All-Rounder,34
P2236,Player_2236,PBKS,Wicket Keeper,25
P2237,Player_2237,CSK,Batsman,37
P2238,Player_2238,CSK,Wicket Keeper,37
P2239,Player_2239,MI,All-Rounder,29
P2240,Player_2240,DC,Batsman,35
P2241,Player_2241,KKR,Bowler,21
P2242,Player_2242,GT,Batsman,37
P2243,Player_2243,RR,Bowler,32
P2244,Player_2244,KKR,All-Rounder,19
P2245,Player_2245,KKR,Batsman,22
P2246,Player_2246,PBKS,Wicket Keeper,23
P2247,Player_2247,CSK,Batsman,19
P2248,Player_2248,RR,All-Rounder,24
P2249,Player_2249,DC,All-Rounder,28
P2250,Player_2250,LSG,Wicket Keeper,19
P2251,Player_2251,MI,Batsman,35
P2252,Player_2252,CSK,Bowler,18
P2253,Player_2253,PBKS,Batsman,20
P2254,Player_2254,KKR,Wicket Keeper,36
P2255,Player_2255,LSG,All-Rounder,31
P2256,Player_2256,KKR,All-Rounder,25
P2257,Player_2257,MI,All-Rounder,25
P2258,Player_2258,MI,Bowler,31
P2259,Player_2259,KKR,Wicket Keeper,25
P2260,Player_2260,MI,Wicket Keeper,36
P2261,Player_2261,PBKS,Batsman,31
P2262,Player_2262,CSK,Bowler,37
P2263,Player_2263,PBKS,Bowler,30
P2264,Player_2264,RR,Bowler,32
P2265,Player_2265,KKR,All-Rounder,26
P2266,Player_2266,KKR,All-Rounder,22
P2267,Player_2267,RCB,Batsman,26
P2268,Player_2268,CSK,Batsman,32
P2269,Player_2269,PBKS,Wicket Keeper,23
P2270,Player_2270,RR,Bowler,27
P2271,Player_2271,LSG,Bowler,38
P2272,Player_2272,LSG,Bowler,36
P2273,Player_2273,GT,Bowler,20
P2274,Player_2274,DC,Wicket Keeper,24
P2275,Player_2275,LSG,Wicket Keeper,32
P2276,Player_2276,SRH,Batsman,31
P2277,Player_2277,KKR,Bowler,28
P2278,Player_2278,DC,Bowler,36
P2279,Player_2279,CSK,Batsman,31
P2280,Player_2280,RCB,Batsman,33
P2281,Player_2281,GT,Batsman,31
P2282,Player_2282,GT,Wicket Keeper,33
P2283,Player_2283,MI,Wicket Keeper,33
P2284,Player_2284,KKR,Batsman,35
P2285,Player_2285,RCB,Wicket Keeper,24
P2286,Player_2286,CSK,All-Rounder,27
P2287,Player_2287,KKR,Batsman,18
P2288,Player_2288,PBKS,All-Rounder,23
P2289,Player_2289,PBKS,Batsman,32
P2290,Player_2290,PBKS,Bowler,40
P2291,Player_2291,DC,Bowler,29
P2292,Player_2292,PBKS,Batsman,38
P2293,Player_2293,MI,Wicket Keeper,40
P2294,Player_2294,RR,Batsman,27
P2295,Player_2295,DC,All-Rounder,40
P2296,Player_2296,LSG,Bowler,39
P2297,Player_2297,MI,All-Rounder,19
P2298,Player_2298,GT,All-Rounder,19
P2299,Player_2299,MI,Wicket Keeper,29
P2300,Player_2300,PBKS,Batsman,29
P2301,Player_2301,RR,Bowler,38
P2302,Player_2302,GT,Batsman,35
P2303,Player_2303,KKR,Bowler,28
P2304,Player_2304,KKR,Batsman,38
P2305,Player_2305,PBKS,Bowler,25
P2306,Player_2306,RR,All-Rounder,26
P2307,Player_2307,GT,Wicket Keeper,26
P2308,Player_2308,RCB,Batsman,29
P2309,Player_2309,RR,Wicket Keeper,33
P2310,Player_2310,GT,Batsman,33
P2311,Player_2311,GT,All-Rounder,32
P2312,Player_2312,LSG,All-Rounder,39
P2313,Player_2313,MI,Bowler,32
P2314,Player_2314,MI,Batsman,30
P2315,Player_2315,CSK,All-Rounder,20
P2316,Player_2316,MI,Bowler,26
P2317,Player_2317,MI,Bowler,33
P2318,Player_2318,CSK,Bowler,34
P2319,Player_2319,RCB,All-Rounder,31
P2320,Player_2320,GT,Bowler,33
P2321,Player_2321,RR,Wicket Keeper,32
P2322,Player_2322,RCB,All-Rounder,24
P2323,Player_2323,MI,Batsman,25
P2324,Player_2324,GT,All-Rounder,31
P2325,Player_2325,LSG,All-Rounder,38
P2326,Player_2326,RR,Wicket Keeper,36
P2327,Player_2327,GT,Wicket Keeper,32
P2328,Player_2328,SRH,Bowler,27
P2329,Player_2329,CSK,All-Rounder,25
P2330,Player_2330,PBKS,All-Rounder,27
P2331,Player_2331,RCB,Bowler,29
P2332,Player_2332,SRH,Wicket Keeper,23
P2333,Player_2333,LSG,Bowler,40
P2334,Player_2334,GT,All-Rounder,23
P2335,Player_2335,CSK,Bowler,23
P2336,Player_2336,KKR,Batsman,19
P2337,Player_2337,RR,Bowler,32
P2338,Player_2338,SRH,All-Rounder,23
P2339,Player_2339,KKR,Batsman,39
P2340,Player_2340,RR,All-Rounder,22
P2341,Player_2341,RR,Wicket Keeper,35
P2342,Player_2342,CSK,All-Rounder,21
P2343,Player_2343,RCB,Wicket Keeper,33
P2344,Player_2344,CSK,Wicket Keeper,28
P2345,Player_2345,CSK,Batsman,35
P2346,Player_2346,GT,All-Rounder,38
P2347,Player_2347,SRH,Wicket Keeper,27
P2348,Player_2348,LSG,Bowler,36
P2349,Player_2349,PBKS,All-Rounder,40
P2350,Player_2350,MI,Wicket Keeper,19
P2351,Player_2351,CSK,Batsman,27
P2352,Player_2352,RCB,Wicket Keeper,37
P2353,Player_2353,KKR,Wicket Keeper,29
P2354,Player_2354,MI,All-Rounder,19
P2355,Player_2355,LSG,Bowler,36
P2356,Player_2356,GT,Bowler,26
P2357,Player_2357,KKR,Batsman,20
P2358,Player_2358,GT,Wicket Keeper,39
P2359,Player_2359,MI,Wicket Keeper,24
P2360,Player_2360,PBKS,All-Rounder,37
P2361,Player_2361,LSG,Batsman,39
P2362,Player_2362,RR,Wicket Keeper,22
P2363,Player_2363,DC,All-Rounder,30
P2364,Player_2364,RR,Batsman,27
P2365,Player_2365,RR,All-Rounder,27
P2366,Player_2366,PBKS,Batsman,24
P2367,Player_2367,PBKS,Wicket Keeper,32
P2368,Player_2368,SRH,Bowler,31
P2369,Player_2369,DC,Bowler,36
P2370,Player_2370,LSG,Batsman,22
P2371,Player_2371,KKR,All-Rounder,33
P2372,Player_2372,GT,All-Rounder,20
P2373,Player_2373,LSG,Wicket Keeper,20
P2374,Player_2374,RCB,Wicket Keeper,38
P2375,Player_2375,SRH,Wicket Keeper,23
P2376,Player_2376,GT,Wicket Keeper,40
P2377,Player_2377,LSG,Bowler,24
P2378,Player_2378,CSK,Wicket Keeper,27
P2379,Player_2379,GT,Wicket Keeper,19
P2380,Player_2380,SRH,All-Rounder,33
P2381,Player_2381,GT,Wicket Keeper,25
P2382,Player_2382,RCB,Batsman,22
P2383,Player_2383,SRH,All-Rounder,38
P2384,Player_2384,PBKS,Batsman,38
P2385,Player_2385,SRH,Wicket Keeper,23
P2386,Player_2386,PBKS,Bowler,18
P2387,Player_2387,MI,All-Rounder,33
P2388,Player_2388,MI,All-Rounder,36
P2389,Player_2389,PBKS,Wicket Keeper,26
P2390,Player_2390,PBKS,Batsman,29
P2391,Player_2391,GT,Batsman,26
P2392,Player_2392,CSK,Batsman,22
P2393,Player_2393,RR,Wicket Keeper,40
P2394,Player_2394,CSK,All-Rounder,23
P2395,Player_2395,RCB,All-Rounder,29
P2396,Player_2396,DC,All-Rounder,19
P2397,Player_2397,SRH,All-Rounder,34
P2398,Player_2398,MI,Bowler,38
P2399,Player_2399,CSK,Batsman,37
P2400,Player_2400,CSK,All-Rounder,28
P2401,Player_2401,SRH,All-Rounder,39
P2402,Player_2402,RR,Batsman,35
P2403,Player_2403,LSG,All-Rounder,22
P2404,Player_2404,RCB,Bowler,34
P2405,Player_2405,SRH,All-Rounder,33
P2406,Player_2406,DC,All-Rounder,23
P2407,Player_2407,MI,Bowler,22
P2408,Player_2408,GT,Bowler,24
P2409,Player_2409,GT,Batsman,31
P2410,Player_2410,PBKS,Batsman,21
P2411,Player_2411,CSK,Batsman,33
P2412,Player_2412,RR,All-Rounder,40
P2413,Player_2413,RR,Bowler,32
P2414,Player_2414,LSG,All-Rounder,23
P2415,Player_2415,SRH,Batsman,21
P2416,Player_2416,KKR,Bowler,40
P2417,Player_2417,CSK,Bowler,27
P2418,Player_2418,CSK,Bowler,22
P2419,Player_2419,MI,Wicket Keeper,40
P2420,Player_2420,MI,Batsman,18
P2421,Player_2421,PBKS,Wicket Keeper,19
P2422,Player_2422,KKR,Batsman,19
P2423,Player_2423,GT,Batsman,33
P2424,Player_2424,MI,All-Rounder,19
P2425,Player_2425,MI,All-Rounder,39
P2426,Player_2426,RCB,Batsman,21
P2427,Player_2427,LSG,Bowler,36
P2428,Player_2428,KKR,Bowler,39
P2429,Player_2429,RR,Batsman,20
P2430,Player_2430,CSK,All-Rounder,36
P2431,Player_2431,RR,All-Rounder,23
P2432,Player_2432,GT,Bowler,34
P2433,Player_2433,LSG,Batsman,21
P2434,Player_2434,LSG,Batsman,34
P2435,Player_2435,KKR,Bowler,27
P2436,Player_2436,CSK,Batsman,21
P2437,Player_2437,KKR,Wicket Keeper,29
P2438,Player_2438,LSG,Bowler,32
P2439,Player_2439,MI,Bowler,29
P2440,Player_2440,DC,Wicket Keeper,24
P2441,Player_2441,GT,Bowler,31
P2442,Player_2442,MI,All-Rounder,21
P2443,Player_2443,PBKS,Batsman,34
P2444,Player_2444,CSK,Wicket Keeper,29
P2445,Player_2445,SRH,Batsman,20
P2446,Player_2446,RR,Wicket Keeper,21
P2447,Player_2447,DC,All-Rounder,32
P2448,Player_2448,LSG,All-Rounder,39
P2449,Player_2449,PBKS,Bowler,35
P2450,Player_2450,DC,All-Rounder,31
P2451,Player_2451,KKR,Batsman,33
P2452,Player_2452,RR,Bowler,18
P2453,Player_2453,PBKS,Batsman,30
P2454,Player_2454,PBKS,Batsman,21
P2455,Player_2455,CSK,Wicket Keeper,30
P2456,Player_2456,LSG,Batsman,23
P2457,Player_2457,MI,All-Rounder,24
P2458,Player_2458,RR,Bowler,37
P2459,Player_2459,DC,Batsman,25
P2460,Player_2460,DC,Wicket Keeper,26
P2461,Player_2461,LSG,All-Rounder,38
P2462,Player_2462,DC,All-Rounder,33
P2463,Player_2463,LSG,Wicket Keeper,33
P2464,Player_2464,GT,All-Rounder,22
P2465,Player_2465,PBKS,Batsman,21
P2466,Player_2466,SRH,Wicket Keeper,33
P2467,Player_2467,KKR,Bowler,18
P2468,Player_2468,MI,Batsman,20
P2469,Player_2469,PBKS,Batsman,23
P2470,Player_2470,DC,All-Rounder,22
P2471,Player_2471,SRH,Batsman,20
P2472,Player_2472,GT,Wicket Keeper,32
P2473,Player_2473,KKR,All-Rounder,39
P2474,Player_2474,PBKS,Wicket Keeper,34
P2475,Player_2475,SRH,All-Rounder,35
P2476,Player_2476,GT,Batsman,19
P2477,Player_2477,DC,Batsman,30
P2478,Player_2478,PBKS,All-Rounder,30
P2479,Player_2479,PBKS,Wicket Keeper,19
P2480,Player_2480,RCB,Bowler,35
P2481,Player_2481,SRH,Bowler,33
P2482,Player_2482,DC,Bowler,27
P2483,Player_2483,DC,Wicket Keeper,21
P2484,Player_2484,LSG,Wicket Keeper,39
P2485,Player_2485,GT,Wicket Keeper,33
P2486,Player_2486,GT,Bowler,34
P2487,Player_2487,RCB,Wicket Keeper,26
P2488,Player_2488,PBKS,Wicket Keeper,37
P2489,Player_2489,RR,All-Rounder,28
P2490,Player_2490,RCB,Batsman,36
P2491,Player_2491,RCB,Bowler,29
P2492,Player_2492,RR,Batsman,38
P2493,Player_2493,RR,Wicket Keeper,21
P2494,Player_2494,DC,All-Rounder,29
P2495,Player_2495,DC,All-Rounder,19
P2496,Player_2496,KKR,Bowler,25
P2497,Player_2497,SRH,Batsman,40
P2498,Player_2498,MI,All-Rounder,21
P2499,Player_2499,RR,Bowler,18
P2500,Player_2500,GT,All-Rounder,19
P2501,Player_2501,PBKS,Wicket Keeper,36
P2502,Player_2502,GT,Wicket Keeper,26
P2503,Player_2503,RCB,Wicket Keeper,36
P2504,Player_2504,RCB,All-Rounder,30
P2505,Player_2505,LSG,Wicket Keeper,28
P2506,Player_2506,LSG,Batsman,33
P2507,Player_2507,MI,Bowler,28
P2508,Player_2508,PBKS,All-Rounder,23
P2509,Player_2509,LSG,All-Rounder,29
P2510,Player_2510,DC,Bowler,33
P2511,Player_2511,MI,Bowler,27
P2512,Player_2512,SRH,Batsman,27
P2513,Player_2513,LSG,Wicket Keeper,25
P2514,Player_2514,LSG,Batsman,40
P2515,Player_2515,LSG,Batsman,36
P2516,Player_2516,RR,All-Rounder,20
P2517,Player_2517,LSG,Wicket Keeper,31
P2518,Player_2518,KKR,All-Rounder,20
P2519,Player_2519,SRH,All-Rounder,31
P2520,Player_2520,GT,All-Rounder,24
P2521,Player_2521,DC,Wicket Keeper,26
P2522,Player_2522,LSG,Wicket Keeper,39
P2523,Player_2523,GT,Bowler,18
P2524,Player_2524,GT,Bowler,36
P2525,Player_2525,PBKS,Bowler,39
P2526,Player_2526,PBKS,All-Rounder,38
P2527,Player_2527,GT,Wicket Keeper,36
P2528,Player_2528,RCB,Bowler,29
P2529,Player_2529,PBKS,Bowler,25
P2530,Player_2530,CSK,All-Rounder,31
P2531,Player_2531,DC,All-Rounder,20
P2532,Player_2532,KKR,Wicket Keeper,26
P2533,Player_2533,SRH,Bowler,26
P2534,Player_2534,LSG,Bowler,30
P2535,Player_2535,KKR,Batsman,22
P2536,Player_2536,KKR,Batsman,25
P2537,Player_2537,SRH,Wicket Keeper,33
P2538,Player_2538,GT,Wicket Keeper,31
P2539,Player_2539,RCB,Bowler,23
P2540,Player_2540,SRH,Bowler,18
P2541,Player_2541,SRH,All-Rounder,39
P2542,Player_2542,GT,Bowler,38
P2543,Player_2543,RCB,Wicket Keeper,18
P2544,Player_2544,RCB,Batsman,28
P2545,Player_2545,LSG,All-Rounder,20
P2546,Player_2546,DC,All-Rounder,39
P2547,Player_2547,MI,Wicket Keeper,22
P2548,Player_2548,KKR,Batsman,36
P2549,Player_2549,GT,Batsman,34
P2550,Player_2550,LSG,All-Rounder,33
P2551,Player_2551,MI,Bowler,37
P2552,Player_2552,MI,All-Rounder,28
P2553,Player_2553,LSG,Wicket Keeper,25
P2554,Player_2554,DC,Bowler,22
P2555,Player_2555,MI,Bowler,24
P2556,Player_2556,SRH,Wicket Keeper,31
P2557,Player_2557,SRH,Batsman,33
P2558,Player_2558,GT,All-Rounder,40
P2559,Player_2559,MI,All-Rounder,35
P2560,Player_2560,DC,Wicket Keeper,39
P2561,Player_2561,KKR,All-Rounder,22
